Query	Website	Product Name	Link	Price	Description
gray reclining chair	https://www.bedbathandbeyond.com/	Recliner Chair Single Reclining Sofa w/Armrest&Wood Legs,Light Gray	https://www.bedbathandbeyond.com/Home-Garden/Recliner-Chair-Single-Reclining-Sofa-w-Armrest-Wood-Legs-Light-Gray/39449496/product.html?refccid=T5JBQL6OGXZLPZCBTHXBMZLPAA&searchidx=60	320.39	Transform your living space with this sophisticated home decor accent chair. The high back and cushioned seat offer exceptional comfort, and the convenient armrests add a touch of luxury to your relaxation. Whether it's your living room, office, bedroom, or sitting room, this chair makes a statement of style and comfort.
gray reclining chair	https://www.mybobs.com/	Trevor Gray Power Recliner with USB	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20077542006	499.0	Look at all that cushioning! You’ll feel like you’re surrounded by a big fluffy cloud as you kick back. Settle into my Bob-O-Pedic Memory Foam seating, and enjoy a heavenly lounging experience.
gray reclining chair	https://www.mybobs.com/	Forte Gray Power Recliner	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20073278005	499.0	Swivel, rock, glide or recline in style with my Forte Power Recliner! This power recliner has padded arms, a layer of comfy Bob-O-Pedic Memory Foam seating and a sleek contrasting stitch design. Plus, the durable polyester fabric is both breathable and easy to clean.
gray reclining chair	https://www.mybobs.com/	Nexus Gray Power Lift Recliner with Massage & USB	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20076630002	599.0	My Nexus Power Lift Recliner is the perfect addition to your living space. My plush oversized cushions are complete with an added layer of my Bob-O-Pedic Memory Foam to keep you comfortable while you lounge. Plus cool features like heat and massage keep you comfy and relaxed. The convenient remote has a USB port to keep all your devices charged. You'll love how easy it is to get out of with the power lift feature! You can't go wrong!
gray reclining chair	https://www.mybobs.com/	Storm Aqua Leather Power Recliner with USB	https://www.mybobs.com/furniture/living-room/reclining-furniture/p/20077547010	699.0	Comfort meets style with my Storm Leather Power Recliner. The cushions are made up of Bob-O-Pedic Memory Foam seating to provide you with the utmost comfort while you sit! Plus, you can easily recline at the touch of a button while you charge your devices with the convenient USB port. Now that's what I call luxury...and convenience.
gray reclining chair	https://www.mybobs.com/	Reign Gray Power Lift Recliner	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20075559001	499.0	My Reign Power Lift Recliner is nothing but top-notch! Quality, comfort and pure value- what more can you ask for?! The ease of power recline along with a heat and massage feature, make this recliner perfect for relaxing. Plus, you'll never have an issue getting up out of a chair ever again, because you'll have the convenience of power lift too!
gray reclining chair	https://www.mybobs.com/	Pacifica Gray Power Recliner with USB	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20031889009	699.0	Fall into extreme comfort with my Pacifica Power Recliner! Sink into the luxury of my cushions that have a layer of Bob-O-Pedic Memory Foam wrapped in a brushed microfiber polyester, giving you the ultimate comfort. The ease of power recline puts you in control at the touch of a button, so lounging is easier than ever and there's even a USB port!
gray reclining chair	https://www.mybobs.com/	Trailblazer Gray Leather Power Recliner	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20064074004	1199.0	Add convenience and comfort to your living room with my Trailblazer Leather Power Recliner! This loaded recliner has the ease of power recline, power headrests AND a plush layer of Bob-O-Pedic Memory Foam. The supple, top grain leather provides long lasting quality with stunning moccasin contrast stitching. My Trailblazer has it all, so sit back, relax, and enjoy!
gray reclining chair	https://www.mybobs.com/	Bob-O-Pedic Charcoal Swivel Manual Glider Recliner	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20071892003	399.01	Once you have a seat on my Bob-O-Pedic Charcoal Glider Recliner, relaxation begins right... NOW! The cozy soft fabric will warm up your space and promote you to stay awhile. With soft polyester fabric and a layer of my famous Bob-O-Pedic Memory Foam, this comfy recliner has everything you need to unwind.
gray reclining chair	https://www.mybobs.com/	Avenger Gray Power Recliner with USB Port	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20031830004	599.0	My Avenger Power Recliner is the perfect addition for your living room! The cushions are made up with Bob-O-Pedic Memory Foam Seating to provide you with the utmost comfort while you sit! There is a USB port located in the power button, offering added convenience! What more could you ask for in a power recliner? Available in black or gray, the breathable fabric gives the appearance and long lasting durability of leather, without actually being leather.
gray reclining chair	https://www.mybobs.com/	Domino Gray Leather Power Recliner	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20079803002	499.0	Kick back and conquer comfort with my leather recliner! This bad boy comes equipped with a power headrest and zero-gravity recline for total relaxation.
gray reclining chair	https://www.mybobs.com/	Trevor Gray Manual Sofa and Recliner	https://www.mybobs.com/furniture/living-room/living-room-sets/p/20079942	998.0	Look at all that cushioning...and so many places for drinks and snacks! You’ll feel like you’re surrounded by a big fluffy cloud as you kick back, sip your bevvy, and do your relaxation thing.
gray reclining chair	https://www.mybobs.com/	Forte Gray Swivel Manual Recliner	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20073278007	399.01	Rock and recline with my Forte Manual Recliner! This manual rocker recliner has padded arm, a layer of comfy Bob-O-Pedic Memory Foam seating, and a handy swivel feature so you can face whichever way you'd like! Most conveniently, the durable polyester fabric is both breathable and easy to clean.
gray reclining chair	https://www.mybobs.com/	Storm Gray Leather Manual Gliding Recliner	https://www.mybobs.com/furniture/living-room/reclining-furniture/p/20077547009	599.0	Comfort meets style with my Storm Leather Manual Gliding Recliner. The cushions are made up of Bob-O-Pedic Memory Foam seating to provide you with the utmost comfort while you sit! Plus, the manual recline feature makes it easy for you to sit back and relax after a long day. Now that's what I call luxury...and convenience.
gray reclining chair	https://www.mybobs.com/	Showtime Gray Faux Leather Home Theater Power Recliner	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20058773002	699.0	Create the home theater you've always dreamed of with my Showtime Home Theater Power Recliner! The Bob-O-Pedic Memory Foam cushions will make it even comfier than the seats at the movie theater - while the power recline and power headrest give it a state of the art feel! The breathable fabric will help keep it durable and feeling top notch. Plus, the USB port in the power button will definitely come in handy. Not to mention the manual LED floor lights and lighted cup holder will surely be eye-catching, as well as convenient. There's even hidden storage in each arm rest! That's a lot of features for just one recliner! If you ask me, this sounds like an untouchable value!
gray reclining chair	https://www.mybobs.com/	Serene Gray Faux Leather Chair with Massage & USB	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20075558001	699.0	Whether you're kicking back with the latest read or catching your favorite streaming shows after a long day, my Serene Massage Chair offers the perfect perching point in your home. With a layer of Bob-O-Pedic Memory Foam my Serene exudes ease and comfort when both upright and in the reclining position. Crafted from sturdy solid and manufactured wood and upholstered with a breathable polyester fabric, my Serene shows a simple appearance for an accommodating yet fashionable charm in any living room. My Serene Massage Chair also provides one with the ultimate gift of massage and paired a USB port and built in cup holders there is almost no reason to leave this spot! Your muscles will thank you!
gray reclining chair	https://www.mybobs.com/	Storm Leather Gray Manual Gliding Sofa and Manual Gliding Recliner	https://www.mybobs.com/furniture/living-room/reclining-furniture/p/20078331	1398.0	Comfort meets style with my Storm Leather Manual Gliding Sofa and Manual Gliding Recliner. The cushions are made up of Bob-O-Pedic Memory Foam seating to provide you with the utmost comfort while you sit! Plus, the manual recline feature makes it easy for you to sit back and relax after a long day. Now that's what I call luxury...and convenience.
gray reclining chair	https://www.mybobs.com/	Zero Gravity Sahara Stone Faux Leather Power Recliner with Power Headrest & USB	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20079792007	999.0	Get ready to explore the Sahara (minus the sweltering desert heat!). With a power headrest and a zero-gravity power recline, you can find your sweet spot at the touch of a button. Juice up your devices with my built-in USB port, and let relaxation take flight.
gray reclining chair	https://www.mybobs.com/	Dream Gray Power Recliner with USB	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20073124008	899.0	Need some serious relaxation? My Dream Power Recliner is ready to launch you into relaxation mode! Made of comfortable fabric, this snug recliner brings the ultimate force of power into your living room- literally. There's power recline at the touch of a button. And of course I threw in the convenience of a USB port so you can charge your device while you kick back! Can't ignore those comfy, cushion style arms either. Did I mention the oversized, Bob-O-Pedic loaded cushion is reversible and contains a cozy jersey knit like fabric and feather blend topper? Sigh. So many features to daydream about with this gamechanger!
gray reclining chair	https://www.mybobs.com/	Modern Farmhouse Gray Power Recliner with USB	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/20082986006	699.0	I know what you're thinking… how can a recliner that looks so good be so functional at the same time?! Well make no mistake, I've combined the perfect amount of modern farmhouse style with all the function your family needs—including power reclining seats and headrests, USB ports, cupholders and hidden storage! And since I never skimp on comfort, theres also a layer of my world famous Bob-O-Pedic Memory Foam for your lounging enjoyment.
gray reclining chair	https://www.mybobs.com/	Bryson Gray Manual Recliner	https://www.mybobs.com/furniture/living-room/reclining-furniture/recliners/p/2226003001	499.99	Your living room called; it wants its new favorite chair! Meet my Bryson recliner, destined to be the new top spot in the house. Fun features like a tall, narrow seat back and neutral upholstery are made even better with comfy reclining functionality, perfect for cat naps or binge-watching sessions alike.
